order_id,customer_id,merchant_id,product_id,order_day,order_value,device_id,address_id,payment_fp_id,round
O025533,C0002904,M0008,P000117,84,33.54,D002905,A002905,PF002905,0
O025534,C0002904,M0005,P000075,90,12.59,D002905,A002905,PF002905,1
O025535,C0002904,M0011,P000147,120,20.66,D002905,A002905,PF002905,2
O025536,C0002904,M0019,P000241,121,27.71,D002905,A002905,PF002905,2
O025537,C0002904,M0011,P000153,130,9.62,D002905,A002905,PF002905,2
O025538,C0002904,M0013,P000171,157,38.23,D002905,A002905,PF002905,3
O025539,C0002904,M0005,P000079,176,23.06,D002905,A002905,PF002905,3
O025540,C0002905,M0004,P000065,113,19.67,D002906,A002906,PF002906,1
O025541,C0002905,M0010,P000141,131,35.57,D002906,A002906,PF002906,2
O025542,C0002905,M0001,P000019,143,28.21,D002906,A002906,PF002906,2
O025543,C0002905,M0010,P000139,168,47.64,D002906,A002906,PF002906,3
O025544,C0002905,M0028,P000370,209,21.06,D002906,A002906,PF002906,4
O025545,C0002906,M0029,P000379,100,22.54,D002907,A002907,PF002907,1
O025546,C0002906,M0014,P000178,114,14.84,D002907,A002907,PF002907,1
O025547,C0002906,M0023,P000298,144,30.01,D002907,A002907,PF002907,2
O025548,C0002906,M0006,P000097,152,31.45,D002907,A002907,PF002907,3
O025549,C0002906,M0004,P000063,153,88.02,D002907,A002907,PF002907,3
O025550,C0002906,M0014,P000184,162,33.94,D002907,A002907,PF002907,3
O025551,C0002906,M0010,P000139,174,47.64,D002907,A002907,PF002907,3
O025552,C0002906,M0004,P000061,176,17.86,D002907,A002907,PF002907,3
O025553,C0002906,M0025,P000329,181,39.78,D002907,A002907,PF002907,4
O025554,C0002906,M0004,P000065,197,19.67,D002907,A002907,PF002907,4
O025555,C0002906,M0004,P000066,200,13.57,D002907,A002907,PF002907,4
O025556,C0002907,M0018,P000230,100,13.3,D002908,A002908,PF002908,1
O025557,C0002907,M0022,P000290,106,26.35,D002908,A002908,PF002908,1
O025558,C0002907,M0022,P000290,108,26.35,D002908,A002908,PF002908,1
O025559,C0002907,M0027,P000357,108,15.64,D002908,A002908,PF002908,1
O025560,C0002907,M0029,P000373,127,7.81,D002908,A002908,PF002908,2
O025561,C0002907,M0010,P000137,135,9.45,D002908,A002908,PF002908,2
O025562,C0002907,M0016,P000213,137,29.62,D002908,A002908,PF002908,2
O025563,C0002907,M0003,P000052,146,18.35,D002908,A002908,PF002908,2
O025564,C0002907,M0012,P000166,151,30.91,D002908,A002908,PF002908,3
O025565,C0002907,M0005,P000082,166,8.55,D002908,A002908,PF002908,3
O025566,C0002907,M0008,P000114,171,26.65,D002908,A002908,PF002908,3
O025567,C0002907,M0017,P000223,176,23.16,D002908,A002908,PF002908,3
O025568,C0002907,M0008,P000116,189,27.61,D002908,A002908,PF002908,4
O025569,C0002907,M0015,P000195,200,34.73,D002908,A002908,PF002908,4
O025570,C0002908,M0025,P000325,93,6.63,D002909,A002909,PF002909,1
O025571,C0002908,M0016,P000207,112,30.25,D002909,A002909,PF002909,1
O025572,C0002908,M0002,P000027,122,13.55,D002909,A002909,PF002909,2
O025573,C0002908,M0005,P000068,143,10.75,D002909,A002909,PF002909,2
O025574,C0002908,M0015,P000193,151,19.24,D002909,A002909,PF002909,3
O025575,C0002908,M0017,P000216,189,21.74,D002909,A002909,PF002909,4
O025576,C0002909,M0007,P000106,65,24.7,D002910,A002910,PF002910,0
O025577,C0002909,M0001,P000017,70,31.84,D002910,A002910,PF002910,0
O025578,C0002909,M0025,P000328,100,24.51,D002910,A002910,PF002910,1
O025579,C0002909,M0002,P000028,104,15.06,D002910,A002910,PF002910,1
O025580,C0002909,M0000,P000004,126,12.43,D002910,A002910,PF002910,2
O025581,C0002909,M0022,P000286,144,15.63,D002910,A002910,PF002910,2
O025582,C0002909,M0005,P000077,152,32.22,D002910,A002910,PF002910,3
O025583,C0002909,M0022,P000294,155,29.54,D002910,A002910,PF002910,3
O025584,C0002909,M0007,P000112,165,28.96,D002910,A002910,PF002910,3
O025585,C0002909,M0027,P000356,172,13.56,D002910,A002910,PF002910,3
O025586,C0002909,M0001,P000013,205,31.18,D002910,A002910,PF002910,4
O025587,C0002910,M0013,P000168,110,15.61,D002911,A002911,PF002911,1
O025588,C0002910,M0003,P000048,110,36.1,D002911,A002911,PF002911,1
O025589,C0002910,M0014,P000181,124,17.95,D002911,A002911,PF002911,2
O025590,C0002910,M0028,P000363,142,6.1,D002911,A002911,PF002911,2
O025591,C0002910,M0006,P000090,156,49.54,D002911,A002911,PF002911,3
O025592,C0002910,M0005,P000072,168,29.66,D002911,A002911,PF002911,3
O025593,C0002910,M0004,P000063,174,88.02,D002911,A002911,PF002911,3
O025594,C0002911,M0019,P000247,60,31.02,D002912,A002912,PF002912,0
O025595,C0002911,M0016,P000202,61,8.89,D002912,A002912,PF002912,0
O025596,C0002911,M0008,P000117,83,33.54,D002912,A002912,PF002912,0
O025597,C0002911,M0009,P000120,85,38.46,D002912,A002912,PF002912,0
O025598,C0002911,M0029,P000382,88,59.8,D002912,A002912,PF002912,0
O025599,C0002911,M0023,P000302,89,24.5,D002912,A002912,PF002912,0
O025600,C0002911,M0007,P000107,94,40.65,D002912,A002912,PF002912,1
O025601,C0002911,M0022,P000291,109,75.89,D002912,A002912,PF002912,1
O025602,C0002911,M0011,P000147,110,20.66,D002912,A002912,PF002912,1
O025603,C0002911,M0002,P000028,112,15.06,D002912,A002912,PF002912,1
O025604,C0002911,M0013,P000168,115,15.61,D002912,A002912,PF002912,1
O025605,C0002911,M0014,P000185,119,8.92,D002912,A002912,PF002912,1
O025606,C0002911,M0023,P000302,192,24.5,D002912,A002912,PF002912,4
O025607,C0002912,M0025,P000327,70,18.17,D002913,A002913,PF002913,0
O025608,C0002912,M0004,P000064,83,73.86,D002913,A002913,PF002913,0
O025609,C0002912,M0006,P000096,102,6.2,D002913,A002913,PF002913,1
O025610,C0002912,M0016,P000207,103,30.25,D002913,A002913,PF002913,1
O025611,C0002912,M0007,P000105,110,14.98,D002913,A002913,PF002913,1
O025612,C0002912,M0027,P000350,129,35.46,D002913,A002913,PF002913,2
O025613,C0002912,M0021,P000270,177,10.33,D002913,A002913,PF002913,3
O025614,C0002912,M0014,P000184,182,33.94,D002913,A002913,PF002913,4
O025615,C0002912,M0015,P000188,188,28.36,D002913,A002913,PF002913,4
O025616,C0002912,M0028,P000368,196,24.55,D002913,A002913,PF002913,4
O025617,C0002913,M0028,P000366,46,27.4,D002914,A002914,PF002914,0
O025618,C0002913,M0002,P000028,66,15.06,D002914,A002914,PF002914,0
O025619,C0002913,M0019,P000250,81,30.17,D002914,A002914,PF002914,0
O025620,C0002913,M0027,P000352,114,15.23,D002914,A002914,PF002914,1
O025621,C0002913,M0009,P000124,137,17.17,D002914,A002914,PF002914,2
O025622,C0002913,M0011,P000153,174,9.62,D002914,A002914,PF002914,3
O025623,C0002913,M0008,P000114,203,26.65,D002914,A002914,PF002914,4
O025624,C0002914,M0008,P000117,92,33.54,D002915,A002915,PF002915,1
O025625,C0002914,M0026,P000330,96,37.31,D002915,A002915,PF002915,1
O025626,C0002914,M0007,P000109,97,18.64,D002915,A002915,PF002915,1
O025627,C0002914,M0014,P000177,99,37.66,D002915,A002915,PF002915,1
O025628,C0002914,M0014,P000179,119,11.78,D002915,A002915,PF002915,1
O025629,C0002914,M0007,P000105,164,14.98,D002915,A002915,PF002915,3
O025630,C0002914,M0010,P000138,184,18.63,D002915,A002915,PF002915,4
O025631,C0002914,M0018,P000240,191,28.59,D002915,A002915,PF002915,4
O025632,C0002914,M0009,P000128,205,42.82,D002915,A002915,PF002915,4
O025633,C0002915,M0002,P000032,132,70.86,D002916,A002916,PF002916,2
O025634,C0002915,M0024,P000323,161,30.08,D002916,A002916,PF002916,3
O025635,C0002915,M0019,P000244,166,24.7,D002916,A002916,PF002916,3
O025636,C0002915,M0017,P000214,175,6.35,D002916,A002916,PF002916,3
O025637,C0002915,M0010,P000141,180,35.57,D002916,A002916,PF002916,4
O025638,C0002915,M0028,P000361,186,53.15,D002916,A002916,PF002916,4
O025639,C0002915,M0015,P000193,190,19.24,D002916,A002916,PF002916,4
O025640,C0002916,M0009,P000119,121,10.08,D002917,A002917,PF002917,2
O025641,C0002916,M0016,P000211,123,18.89,D002917,A002917,PF002917,2
O025642,C0002916,M0002,P000027,135,13.55,D002917,A002917,PF002917,2
O025643,C0002916,M0025,P000325,140,6.63,D002917,A002917,PF002917,2
O025644,C0002916,M0015,P000196,159,37.32,D002917,A002917,PF002917,3
O025645,C0002916,M0027,P000351,178,12.7,D002917,A002917,PF002917,3
O025646,C0002917,M0002,P000032,62,70.86,D002918,A002918,PF002918,0
O025647,C0002917,M0018,P000228,74,39.12,D002918,A002918,PF002918,0
O025648,C0002917,M0017,P000222,87,37.02,D002918,A002918,PF002918,0
O025649,C0002917,M0012,P000161,87,35.96,D002918,A002918,PF002918,0
O025650,C0002917,M0028,P000364,115,24.75,D002918,A002918,PF002918,1
O025651,C0002917,M0029,P000378,116,20.29,D002918,A002918,PF002918,1
O025652,C0002917,M0026,P000334,121,10.74,D002918,A002918,PF002918,2
O025653,C0002917,M0015,P000193,201,19.24,D002918,A002918,PF002918,4
O025654,C0002918,M0012,P000165,70,13.39,D002919,A002919,PF002919,0
O025655,C0002918,M0010,P000142,124,12.36,D002919,A002919,PF002919,2
O025656,C0002918,M0007,P000107,125,40.65,D002919,A002919,PF002919,2
O025657,C0002918,M0009,P000122,188,15.46,D002919,A002919,PF002919,4
O025658,C0002918,M0010,P000142,193,12.36,D002919,A002919,PF002919,4
O025659,C0002918,M0027,P000350,197,35.46,D002919,A002919,PF002919,4
O025660,C0002919,M0015,P000199,122,74.34,D006183,A006183,PF006183,2
O025661,C0002919,M0016,P000208,165,31.57,D006183,A006183,PF006183,3
O025662,C0002919,M0026,P000347,172,27.34,D006183,A006183,PF006183,3
O025663,C0002919,M0006,P000096,178,6.2,D006183,A006183,PF006183,3
O025664,C0002919,M0023,P000308,187,47.6,D006183,A006183,PF006183,4
O025665,C0002919,M0021,P000281,203,20.35,D006183,A006183,PF006183,4
O025666,C0002920,M0018,P000239,79,67.3,D002921,A002921,PF002921,0
O025667,C0002920,M0004,P000066,108,13.57,D002921,A002921,PF002921,1
O025668,C0002920,M0006,P000092,110,12.14,D002921,A002921,PF002921,1
O025669,C0002920,M0000,P000000,140,43.86,D002921,A002921,PF002921,2
O025670,C0002920,M0023,P000297,177,50.41,D002921,A002921,PF002921,3
O025671,C0002920,M0005,P000072,197,29.66,D002921,A002921,PF002921,4
O025672,C0002920,M0022,P000290,198,26.35,D002921,A002921,PF002921,4
O025673,C0002921,M0005,P000080,41,59.32,D002922,A002922,PF002922,0
O025674,C0002921,M0000,P000005,63,26.72,D002922,A002922,PF002922,0
O025675,C0002921,M0021,P000278,72,29.18,D002922,A002922,PF002922,0
O025676,C0002921,M0018,P000233,83,20.5,D002922,A002922,PF002922,0
O025677,C0002921,M0009,P000119,96,10.08,D002922,A002922,PF002922,1
O025678,C0002921,M0008,P000115,107,33.72,D002922,A002922,PF002922,1
O025679,C0002921,M0011,P000147,115,20.66,D002922,A002922,PF002922,1
O025680,C0002921,M0021,P000280,135,17.56,D002922,A002922,PF002922,2
O025681,C0002921,M0019,P000241,161,27.71,D002922,A002922,PF002922,3
O025682,C0002921,M0026,P000338,161,12.89,D002922,A002922,PF002922,3
O025683,C0002921,M0029,P000379,188,22.54,D002922,A002922,PF002922,4
O025684,C0002921,M0026,P000347,192,27.34,D002922,A002922,PF002922,4
O025685,C0002922,M0000,P000007,77,32.27,D002923,A002923,PF002923,0
O025686,C0002922,M0019,P000248,90,44.59,D002923,A002923,PF002923,1
O025687,C0002922,M0014,P000178,116,14.84,D002923,A002923,PF002923,1
O025688,C0002923,M0002,P000027,93,13.55,D002924,A002924,PF002924,1
O025689,C0002923,M0012,P000165,120,13.39,D002924,A002924,PF002924,2
O025690,C0002923,M0010,P000140,120,19.22,D002924,A002924,PF002924,2
O025691,C0002923,M0014,P000186,153,28.25,D002924,A002924,PF002924,3
O025692,C0002923,M0020,P000260,171,62.61,D002924,A002924,PF002924,3
O025693,C0002923,M0003,P000040,177,29.12,D002924,A002924,PF002924,3
O025694,C0002923,M0003,P000042,184,61.65,D002924,A002924,PF002924,4
O025695,C0002923,M0022,P000292,193,21.34,D002924,A002924,PF002924,4
O025696,C0002923,M0021,P000268,209,24.74,D002924,A002924,PF002924,4
O025697,C0002924,M0001,P000016,50,20.02,D002925,A002925,PF002925,0
O025698,C0002924,M0028,P000364,95,24.75,D002925,A002925,PF002925,1
O025699,C0002924,M0007,P000109,151,18.64,D002925,A002925,PF002925,3
O025700,C0002924,M0004,P000060,169,12.97,D002925,A002925,PF002925,3
O025701,C0002924,M0012,P000166,174,30.91,D002925,A002925,PF002925,3
O025702,C0002924,M0010,P000140,184,19.22,D002925,A002925,PF002925,4
O025703,C0002924,M0019,P000250,197,30.17,D002925,A002925,PF002925,4
O025704,C0002925,M0029,P000373,74,7.81,D006078,A006078,PF002926,0
O025705,C0002925,M0003,P000049,86,14.79,D006078,A006078,PF002926,0
O025706,C0002925,M0013,P000171,93,38.23,D006078,A006078,PF002926,1
O025707,C0002925,M0013,P000173,139,23.55,D006078,A006078,PF002926,2
O025708,C0002925,M0023,P000305,152,15.72,D006078,A006078,PF002926,3
O025709,C0002925,M0004,P000059,153,16.57,D006078,A006078,PF002926,3
O025710,C0002925,M0010,P000142,207,12.36,D006078,A006078,PF002926,4
O025711,C0002926,M0021,P000275,94,24.35,D002927,A002927,PF002927,1
O025712,C0002926,M0015,P000194,126,20.66,D002927,A002927,PF002927,2
O025713,C0002926,M0027,P000351,127,12.7,D002927,A002927,PF002927,2
O025714,C0002926,M0029,P000382,134,59.8,D002927,A002927,PF002927,2
O025715,C0002926,M0015,P000199,166,74.34,D002927,A002927,PF002927,3
O025716,C0002926,M0028,P000361,169,53.15,D002927,A002927,PF002927,3
O025717,C0002926,M0017,P000215,179,6.1,D002927,A002927,PF002927,3
O025718,C0002926,M0008,P000116,180,27.61,D002927,A002927,PF002927,4
O025719,C0002927,M0021,P000275,62,24.35,D002928,A002928,PF002928,0
O025720,C0002927,M0000,P000009,133,18.51,D002928,A002928,PF002928,2
O025721,C0002927,M0014,P000185,158,8.92,D002928,A002928,PF002928,3
O025722,C0002927,M0011,P000153,171,9.62,D002928,A002928,PF002928,3
O025723,C0002928,M0001,P000019,103,28.21,D002929,A002929,PF002929,1
O025724,C0002928,M0025,P000329,115,39.78,D002929,A002929,PF002929,1
O025725,C0002928,M0028,P000366,121,27.4,D002929,A002929,PF002929,2
O025726,C0002928,M0009,P000122,127,15.46,D002929,A002929,PF002929,2
O025727,C0002928,M0000,P000005,153,26.72,D002929,A002929,PF002929,3
O025728,C0002928,M0008,P000113,158,18.48,D002929,A002929,PF002929,3
O025729,C0002928,M0009,P000132,166,46.54,D002929,A002929,PF002929,3
O025730,C0002928,M0003,P000052,177,18.35,D002929,A002929,PF002929,3
O025731,C0002928,M0018,P000231,183,42.88,D002929,A002929,PF002929,4
O025732,C0002929,M0010,P000142,101,12.36,D002930,A002930,PF002930,1
O025733,C0002929,M0000,P000002,110,39.49,D002930,A002930,PF002930,1
O025734,C0002929,M0018,P000225,121,38.88,D002930,A002930,PF002930,2
O025735,C0002929,M0022,P000293,130,32.1,D002930,A002930,PF002930,2
O025736,C0002929,M0019,P000247,133,31.02,D002930,A002930,PF002930,2
O025737,C0002929,M0001,P000012,138,10.3,D002930,A002930,PF002930,2
O025738,C0002929,M0029,P000376,150,11.11,D002930,A002930,PF002930,3
O025739,C0002929,M0013,P000170,181,25.3,D002930,A002930,PF002930,4
O025740,C0002929,M0001,P000013,198,31.18,D002930,A002930,PF002930,4
O025741,C0002929,M0011,P000148,199,43.01,D002930,A002930,PF002930,4
O025742,C0002929,M0017,P000214,199,6.35,D002930,A002930,PF002930,4
O025743,C0002930,M0016,P000212,45,60.28,D002931,A002931,PF002931,0
O025744,C0002930,M0023,P000306,61,20.7,D002931,A002931,PF002931,0
O025745,C0002930,M0003,P000050,68,20.08,D002931,A002931,PF002931,0
O025746,C0002930,M0006,P000091,73,38.03,D002931,A002931,PF002931,0
O025747,C0002930,M0002,P000036,95,30.91,D002931,A002931,PF002931,1
O025748,C0002930,M0004,P000062,98,23.18,D002931,A002931,PF002931,1
O025749,C0002930,M0024,P000321,105,13.1,D002931,A002931,PF002931,1
O025750,C0002930,M0021,P000274,109,25.48,D002931,A002931,PF002931,1
O025751,C0002930,M0016,P000211,161,18.89,D002931,A002931,PF002931,3
O025752,C0002931,M0013,P000168,93,15.61,D002932,A002932,PF002932,1
O025753,C0002931,M0029,P000377,126,35.86,D002932,A002932,PF002932,2
O025754,C0002931,M0010,P000137,147,9.45,D002932,A002932,PF002932,2
O025755,C0002931,M0006,P000102,157,14.61,D002932,A002932,PF002932,3
O025756,C0002931,M0010,P000142,170,12.36,D002932,A002932,PF002932,3
O025757,C0002931,M0009,P000136,195,29.96,D002932,A002932,PF002932,4
O025758,C0002932,M0008,P000117,48,33.54,D002933,A002933,PF002933,0
O025759,C0002932,M0010,P000140,56,19.22,D002933,A002933,PF002933,0
O025760,C0002932,M0010,P000138,72,18.63,D002933,A002933,PF002933,0
O025761,C0002932,M0029,P000375,91,26.82,D002933,A002933,PF002933,1
O025762,C0002932,M0008,P000114,102,26.65,D002933,A002933,PF002933,1
O025763,C0002932,M0015,P000192,112,5.77,D002933,A002933,PF002933,1
O025764,C0002932,M0023,P000297,128,50.41,D002933,A002933,PF002933,2
O025765,C0002932,M0002,P000033,137,18.18,D002933,A002933,PF002933,2
O025766,C0002932,M0014,P000174,166,10.25,D002933,A002933,PF002933,3
O025767,C0002933,M0022,P000293,102,32.1,D006162,A006162,PF002934,1
O025768,C0002933,M0005,P000069,112,28.2,D006162,A006162,PF002934,1
O025769,C0002933,M0018,P000230,114,13.3,D006162,A006162,PF002934,1
O025770,C0002933,M0016,P000202,149,8.89,D006162,A006162,PF002934,2
O025771,C0002933,M0017,P000217,159,13.22,D006162,A006162,PF002934,3
O025772,C0002933,M0022,P000290,164,26.35,D006162,A006162,PF002934,3
O025773,C0002934,M0006,P000092,39,12.14,D002935,A002935,PF002935,0
O025774,C0002934,M0021,P000274,46,25.48,D002935,A002935,PF002935,0
O025775,C0002934,M0017,P000214,54,6.35,D002935,A002935,PF002935,0
O025776,C0002934,M0008,P000114,57,26.65,D002935,A002935,PF002935,0
O025777,C0002934,M0013,P000173,72,23.55,D002935,A002935,PF002935,0
O025778,C0002934,M0029,P000377,85,35.86,D002935,A002935,PF002935,0
O025779,C0002934,M0007,P000108,113,21.69,D002935,A002935,PF002935,1
O025780,C0002934,M0023,P000295,123,23.27,D002935,A002935,PF002935,2
O025781,C0002934,M0020,P000259,134,50.83,D002935,A002935,PF002935,2
O025782,C0002934,M0018,P000227,141,21.92,D002935,A002935,PF002935,2
O025783,C0002934,M0020,P000262,150,57.77,D002935,A002935,PF002935,3
O025784,C0002934,M0001,P000022,161,30.39,D002935,A002935,PF002935,3
O025785,C0002934,M0018,P000238,161,25.79,D002935,A002935,PF002935,3
O025786,C0002934,M0028,P000362,189,23.26,D002935,A002935,PF002935,4
O025787,C0002934,M0006,P000088,191,16.14,D002935,A002935,PF002935,4
O025788,C0002934,M0021,P000275,206,24.35,D002935,A002935,PF002935,4
O025789,C0002934,M0001,P000013,208,31.18,D002935,A002935,PF002935,4
O025790,C0002935,M0000,P000009,60,18.51,D006204,A006204,PF006204,0
O025791,C0002935,M0027,P000353,68,59.89,D006204,A006204,PF006204,0
O025792,C0002935,M0021,P000269,99,7.67,D006204,A006204,PF006204,1
O025793,C0002935,M0018,P000231,100,42.88,D006204,A006204,PF006204,1
O025794,C0002935,M0010,P000143,102,28.05,D006204,A006204,PF006204,1
O025795,C0002935,M0016,P000212,113,60.28,D006204,A006204,PF006204,1
O025796,C0002935,M0020,P000262,136,57.77,D006204,A006204,PF006204,2
O025797,C0002935,M0006,P000095,153,29.58,D006204,A006204,PF006204,3
O025798,C0002935,M0011,P000147,161,20.66,D006204,A006204,PF006204,3
O025799,C0002935,M0007,P000103,180,30.88,D006204,A006204,PF006204,4
O025800,C0002935,M0021,P000268,181,24.74,D006204,A006204,PF006204,4
O025801,C0002936,M0025,P000327,84,18.17,D002937,A002937,PF002937,0
O025802,C0002936,M0020,P000253,112,28.55,D002937,A002937,PF002937,1
O025803,C0002936,M0023,P000305,161,15.72,D002937,A002937,PF002937,3
O025804,C0002936,M0022,P000289,172,7.94,D002937,A002937,PF002937,3
O025805,C0002936,M0029,P000373,208,7.81,D002937,A002937,PF002937,4
O025806,C0002937,M0016,P000213,99,29.62,D002938,A002938,PF002938,1
O025807,C0002937,M0010,P000143,108,28.05,D002938,A002938,PF002938,1
O025808,C0002937,M0003,P000052,130,18.35,D002938,A002938,PF002938,2
O025809,C0002937,M0006,P000096,134,6.2,D002938,A002938,PF002938,2
O025810,C0002937,M0006,P000101,136,28.21,D002938,A002938,PF002938,2
O025811,C0002937,M0021,P000271,137,16.18,D002938,A002938,PF002938,2
O025812,C0002937,M0029,P000380,139,21.03,D002938,A002938,PF002938,2
O025813,C0002937,M0005,P000071,162,25.33,D002938,A002938,PF002938,3
O025814,C0002937,M0007,P000112,182,28.96,D002938,A002938,PF002938,4
O025815,C0002937,M0000,P000002,184,39.49,D002938,A002938,PF002938,4
O025816,C0002937,M0008,P000114,207,26.65,D002938,A002938,PF002938,4
O025817,C0002938,M0005,P000078,137,28.74,D002939,A002939,PF002939,2
O025818,C0002938,M0019,P000241,137,27.71,D002939,A002939,PF002939,2
O025819,C0002938,M0026,P000342,204,17.25,D002939,A002939,PF002939,4
O025820,C0002939,M0016,P000202,86,8.89,D002940,A002940,PF002940,0
O025821,C0002939,M0013,P000172,157,34.09,D002940,A002940,PF002940,3
O025822,C0002939,M0025,P000328,158,24.51,D002940,A002940,PF002940,3
O025823,C0002939,M0015,P000197,175,20.04,D002940,A002940,PF002940,3
O025824,C0002939,M0017,P000224,207,9.99,D002940,A002940,PF002940,4
O025825,C0002940,M0010,P000143,64,28.05,D006166,A006166,PF006166,0
O025826,C0002940,M0018,P000225,87,38.88,D006166,A006166,PF006166,0
O025827,C0002940,M0026,P000340,93,21.38,D006166,A006166,PF006166,1
O025828,C0002940,M0015,P000195,95,34.73,D006166,A006166,PF006166,1
O025829,C0002940,M0025,P000327,117,18.17,D006166,A006166,PF006166,1
O025830,C0002940,M0012,P000157,123,21.87,D006166,A006166,PF006166,2
O025831,C0002940,M0020,P000261,151,15.62,D006166,A006166,PF006166,3
O025832,C0002940,M0014,P000177,171,37.66,D006166,A006166,PF006166,3
O025833,C0002940,M0009,P000121,200,47.16,D006166,A006166,PF006166,4
