customer_id,signup_day,population_type,hard_negative_subtype,ring_id,device_id,address_id,payment_fp_id
C0003677,64,normal,,,D003678,A003678,PF003678
C0003678,10,naive_abuse,,NA_RING0070,D006070,A006070,PF003679
C0003679,72,hard_negative,promo_spike,,D003680,A003680,PF003680
C0003680,45,normal,,,D003681,A003681,PF003681
C0003681,65,adaptive_abuse,,AA_RING0075,D003682,A003682,PF006181
C0003682,43,normal,,,D003683,A003683,PF003683
C0003683,72,normal,,,D003684,A003684,PF003684
C0003684,21,normal,,,D003685,A003685,PF003685
C0003685,14,normal,,,D003686,A003686,PF003686
C0003686,21,naive_abuse,,NA_RING0003,D006003,A006003,PF003687
C0003687,92,normal,,,D003688,A003688,PF003688
C0003688,7,normal,,,D003689,A003689,PF003689
C0003689,28,normal,,,D003690,A003690,PF003690
C0003690,34,normal,,,D003691,A003691,PF003691
C0003691,83,hard_negative,shared_household,HH0023,D006233,A006233,PF003692
C0003692,35,normal,,,D003693,A003693,PF003693
C0003693,89,hard_negative,high_return_fashion,,D003694,A003694,PF003694
C0003694,98,normal,,,D003695,A003695,PF003695
C0003695,65,hard_negative,new_merchant_thin_history,,D003696,A003696,PF003696
C0003696,34,normal,,,D003697,A003697,PF003697
C0003697,59,normal,,,D003698,A003698,PF003698
C0003698,66,normal,,,D003699,A003699,PF003699
C0003699,10,normal,,,D003700,A003700,PF003700
C0003700,83,hard_negative,high_return_fashion,,D003701,A003701,PF003701
C0003701,43,normal,,,D003702,A003702,PF003702
C0003702,84,normal,,,D003703,A003703,PF003703
C0003703,61,naive_abuse,,NA_RING0054,D006054,A006054,PF006054
C0003704,86,normal,,,D003705,A003705,PF003705
C0003705,8,normal,,,D003706,A003706,PF003706
C0003706,4,adaptive_abuse,,AA_RING0031,D006137,A003707,PF006137
C0003707,11,normal,,,D003708,A003708,PF003708
C0003708,87,naive_abuse,,NA_RING0070,D006070,A003709,PF003709
C0003709,99,normal,,,D003710,A003710,PF003710
C0003710,99,hard_negative,shared_household,HH0011,D003711,A006221,PF003711
C0003711,33,normal,,,D003712,A003712,PF003712
C0003712,26,normal,,,D003713,A003713,PF003713
C0003713,34,normal,,,D003714,A003714,PF003714
C0003714,81,hard_negative,high_return_fashion,,D003715,A003715,PF003715
C0003715,25,normal,,,D003716,A003716,PF003716
C0003716,54,adaptive_abuse,,AA_RING0065,D003717,A006171,PF006171
C0003717,64,normal,,,D003718,A003718,PF003718
C0003718,36,normal,,,D003719,A003719,PF003719
C0003719,47,naive_abuse,,NA_RING0081,D006081,A006081,PF006081
C0003720,66,normal,,,D003721,A003721,PF003721
C0003721,79,normal,,,D003722,A003722,PF003722
C0003722,18,hard_negative,new_merchant_thin_history,,D003723,A003723,PF003723
C0003723,51,normal,,,D003724,A003724,PF003724
C0003724,15,normal,,,D003725,A003725,PF003725
C0003725,1,normal,,,D003726,A003726,PF003726
C0003726,64,normal,,,D003727,A003727,PF003727
C0003727,48,normal,,,D003728,A003728,PF003728
C0003728,25,normal,,,D003729,A003729,PF003729
C0003729,5,normal,,,D003730,A003730,PF003730
C0003730,94,normal,,,D003731,A003731,PF003731
C0003731,82,normal,,,D003732,A003732,PF003732
C0003732,93,normal,,,D003733,A003733,PF003733
C0003733,11,normal,,,D003734,A003734,PF003734
C0003734,1,normal,,,D003735,A003735,PF003735
C0003735,21,normal,,,D003736,A003736,PF003736
C0003736,10,naive_abuse,,NA_RING0101,D006101,A003737,PF006101
C0003737,45,normal,,,D003738,A003738,PF003738
C0003738,64,normal,,,D003739,A003739,PF003739
C0003739,19,normal,,,D003740,A003740,PF003740
C0003740,39,normal,,,D003741,A003741,PF003741
C0003741,53,naive_abuse,,NA_RING0023,D003742,A006023,PF006023
C0003742,31,adaptive_abuse,,AA_RING0050,D006156,A003743,PF003743
C0003743,46,adaptive_abuse,,AA_RING0061,D006167,A006167,PF006167
C0003744,59,normal,,,D003745,A003745,PF003745
C0003745,95,normal,,,D003746,A003746,PF003746
C0003746,31,normal,,,D003747,A003747,PF003747
C0003747,8,normal,,,D003748,A003748,PF003748
C0003748,86,normal,,,D003749,A003749,PF003749
C0003749,57,normal,,,D003750,A003750,PF003750
C0003750,47,normal,,,D003751,A003751,PF003751
C0003751,72,adaptive_abuse,,AA_RING0038,D006144,A003752,PF003752
C0003752,98,normal,,,D003753,A003753,PF003753
C0003753,12,normal,,,D003754,A003754,PF003754
C0003754,86,naive_abuse,,NA_RING0102,D006102,A003755,PF003755
C0003755,63,hard_negative,popular_product_volume,,D003756,A003756,PF003756
C0003756,58,normal,,,D003757,A003757,PF003757
C0003757,86,normal,,,D003758,A003758,PF003758
C0003758,30,normal,,,D003759,A003759,PF003759
C0003759,78,normal,,,D003760,A003760,PF003760
C0003760,57,normal,,,D003761,A003761,PF003761
C0003761,93,normal,,,D003762,A003762,PF003762
C0003762,46,normal,,,D003763,A003763,PF003763
C0003763,72,normal,,,D003764,A003764,PF003764
C0003764,49,normal,,,D003765,A003765,PF003765
C0003765,39,hard_negative,shared_household,HH0028,D006238,A006238,PF003766
C0003766,37,normal,,,D003767,A003767,PF003767
C0003767,92,normal,,,D003768,A003768,PF003768
C0003768,83,normal,,,D003769,A003769,PF003769
C0003769,22,hard_negative,new_merchant_thin_history,,D003770,A003770,PF003770
C0003770,86,normal,,,D003771,A003771,PF003771
C0003771,58,hard_negative,high_return_fashion,,D003772,A003772,PF003772
C0003772,10,normal,,,D003773,A003773,PF003773
C0003773,76,normal,,,D003774,A003774,PF003774
C0003774,16,normal,,,D003775,A003775,PF003775
C0003775,87,normal,,,D003776,A003776,PF003776
C0003776,45,hard_negative,new_merchant_thin_history,,D003777,A003777,PF003777
C0003777,91,normal,,,D003778,A003778,PF003778
C0003778,48,normal,,,D003779,A003779,PF003779
C0003779,8,normal,,,D003780,A003780,PF003780
C0003780,76,normal,,,D003781,A003781,PF003781
C0003781,72,normal,,,D003782,A003782,PF003782
C0003782,30,normal,,,D003783,A003783,PF003783
C0003783,20,adaptive_abuse,,AA_RING0057,D006163,A006163,PF003784
C0003784,86,naive_abuse,,NA_RING0044,D006044,A003785,PF003785
C0003785,77,naive_abuse,,NA_RING0036,D006036,A006036,PF006036
C0003786,29,normal,,,D003787,A003787,PF003787
C0003787,70,normal,,,D003788,A003788,PF003788
C0003788,24,normal,,,D003789,A003789,PF003789
C0003789,18,normal,,,D003790,A003790,PF003790
C0003790,66,normal,,,D003791,A003791,PF003791
C0003791,83,normal,,,D003792,A003792,PF003792
C0003792,91,normal,,,D003793,A003793,PF003793
C0003793,46,normal,,,D003794,A003794,PF003794
C0003794,14,naive_abuse,,NA_RING0042,D003795,A006042,PF006042
C0003795,54,normal,,,D003796,A003796,PF003796
C0003796,68,normal,,,D003797,A003797,PF003797
C0003797,97,normal,,,D003798,A003798,PF003798
C0003798,11,normal,,,D003799,A003799,PF003799
C0003799,65,naive_abuse,,NA_RING0082,D003800,A003800,PF003800
C0003800,51,normal,,,D003801,A003801,PF003801
C0003801,58,naive_abuse,,NA_RING0021,D006021,A003802,PF003802
C0003802,9,hard_negative,high_return_fashion,,D003803,A003803,PF003803
C0003803,1,normal,,,D003804,A003804,PF003804
C0003804,60,normal,,,D003805,A003805,PF003805
C0003805,19,normal,,,D003806,A003806,PF003806
C0003806,61,normal,,,D003807,A003807,PF003807
C0003807,2,normal,,,D003808,A003808,PF003808
C0003808,80,adaptive_abuse,,AA_RING0024,D003809,A006130,PF003809
C0003809,33,normal,,,D003810,A003810,PF003810
C0003810,45,naive_abuse,,NA_RING0074,D006074,A006074,PF003811
C0003811,34,normal,,,D003812,A003812,PF003812
C0003812,41,adaptive_abuse,,AA_RING0078,D003813,A003813,PF003813
C0003813,53,normal,,,D003814,A003814,PF003814
C0003814,64,normal,,,D003815,A003815,PF003815
C0003815,68,normal,,,D003816,A003816,PF003816
C0003816,99,normal,,,D003817,A003817,PF003817
C0003817,17,naive_abuse,,NA_RING0097,D006097,A003818,PF006097
C0003818,87,normal,,,D003819,A003819,PF003819
C0003819,60,normal,,,D003820,A003820,PF003820
C0003820,30,normal,,,D003821,A003821,PF003821
C0003821,91,normal,,,D003822,A003822,PF003822
C0003822,70,normal,,,D003823,A003823,PF003823
C0003823,18,normal,,,D003824,A003824,PF003824
C0003824,17,normal,,,D003825,A003825,PF003825
C0003825,65,normal,,,D003826,A003826,PF003826
C0003826,72,normal,,,D003827,A003827,PF003827
C0003827,4,adaptive_abuse,,AA_RING0096,D006202,A006202,PF003828
C0003828,62,normal,,,D003829,A003829,PF003829
C0003829,53,normal,,,D003830,A003830,PF003830
C0003830,96,normal,,,D003831,A003831,PF003831
C0003831,74,normal,,,D003832,A003832,PF003832
C0003832,90,normal,,,D003833,A003833,PF003833
C0003833,3,normal,,,D003834,A003834,PF003834
C0003834,76,normal,,,D003835,A003835,PF003835
C0003835,33,normal,,,D003836,A003836,PF003836
C0003836,55,normal,,,D003837,A003837,PF003837
C0003837,87,adaptive_abuse,,AA_RING0049,D006155,A006155,PF003838
C0003838,86,normal,,,D003839,A003839,PF003839
C0003839,22,normal,,,D003840,A003840,PF003840
C0003840,24,normal,,,D003841,A003841,PF003841
C0003841,72,normal,,,D003842,A003842,PF003842
C0003842,87,hard_negative,shared_household,HH0007,D006217,A006217,PF003843
C0003843,61,normal,,,D003844,A003844,PF003844
C0003844,5,normal,,,D003845,A003845,PF003845
C0003845,16,normal,,,D003846,A003846,PF003846
C0003846,74,normal,,,D003847,A003847,PF003847
C0003847,74,adaptive_abuse,,AA_RING0070,D006176,A006176,PF006176
C0003848,89,normal,,,D003849,A003849,PF003849
C0003849,53,hard_negative,high_return_fashion,,D003850,A003850,PF003850
C0003850,42,normal,,,D003851,A003851,PF003851
C0003851,11,adaptive_abuse,,AA_RING0046,D006152,A006152,PF003852
C0003852,78,normal,,,D003853,A003853,PF003853
C0003853,94,normal,,,D003854,A003854,PF003854
C0003854,4,hard_negative,new_merchant_thin_history,,D003855,A003855,PF003855
C0003855,49,normal,,,D003856,A003856,PF003856
C0003856,35,normal,,,D003857,A003857,PF003857
C0003857,74,adaptive_abuse,,AA_RING0017,D006123,A006123,PF006123
C0003858,76,normal,,,D003859,A003859,PF003859
C0003859,21,normal,,,D003860,A003860,PF003860
C0003860,95,normal,,,D003861,A003861,PF003861
C0003861,13,naive_abuse,,NA_RING0102,D006102,A006102,PF003862
C0003862,78,naive_abuse,,NA_RING0101,D006101,A003863,PF003863
C0003863,74,normal,,,D003864,A003864,PF003864
C0003864,16,normal,,,D003865,A003865,PF003865
C0003865,67,normal,,,D003866,A003866,PF003866
C0003866,27,normal,,,D003867,A003867,PF003867
C0003867,27,naive_abuse,,NA_RING0089,D006089,A003868,PF006089
C0003868,8,normal,,,D003869,A003869,PF003869
C0003869,74,normal,,,D003870,A003870,PF003870
C0003870,80,normal,,,D003871,A003871,PF003871
C0003871,50,normal,,,D003872,A003872,PF003872
C0003872,77,naive_abuse,,NA_RING0096,D003873,A003873,PF006096
C0003873,34,normal,,,D003874,A003874,PF003874
C0003874,56,normal,,,D003875,A003875,PF003875
C0003875,78,hard_negative,new_merchant_thin_history,,D003876,A003876,PF003876
C0003876,43,adaptive_abuse,,AA_RING0006,D006112,A006112,PF006112
C0003877,61,normal,,,D003878,A003878,PF003878
C0003878,14,adaptive_abuse,,AA_RING0023,D006129,A006129,PF006129
C0003879,50,normal,,,D003880,A003880,PF003880
C0003880,85,hard_negative,promo_spike,,D003881,A003881,PF003881
C0003881,77,normal,,,D003882,A003882,PF003882
C0003882,30,normal,,,D003883,A003883,PF003883
C0003883,54,normal,,,D003884,A003884,PF003884
C0003884,61,normal,,,D003885,A003885,PF003885
C0003885,93,normal,,,D003886,A003886,PF003886
C0003886,82,normal,,,D003887,A003887,PF003887
C0003887,81,normal,,,D003888,A003888,PF003888
C0003888,75,normal,,,D003889,A003889,PF003889
C0003889,35,normal,,,D003890,A003890,PF003890
C0003890,37,normal,,,D003891,A003891,PF003891
C0003891,46,adaptive_abuse,,AA_RING0017,D006123,A006123,PF003892
C0003892,42,adaptive_abuse,,AA_RING0012,D006118,A003893,PF006118
C0003893,95,normal,,,D003894,A003894,PF003894
C0003894,87,normal,,,D003895,A003895,PF003895
C0003895,89,normal,,,D003896,A003896,PF003896
C0003896,60,normal,,,D003897,A003897,PF003897
C0003897,19,naive_abuse,,NA_RING0026,D006026,A006026,PF003898
C0003898,14,normal,,,D003899,A003899,PF003899
C0003899,27,normal,,,D003900,A003900,PF003900
C0003900,65,normal,,,D003901,A003901,PF003901
C0003901,36,normal,,,D003902,A003902,PF003902
C0003902,65,naive_abuse,,NA_RING0055,D003903,A003903,PF006055
C0003903,87,normal,,,D003904,A003904,PF003904
C0003904,33,normal,,,D003905,A003905,PF003905
C0003905,92,normal,,,D003906,A003906,PF003906
C0003906,51,adaptive_abuse,,AA_RING0086,D006192,A003907,PF006192
C0003907,80,normal,,,D003908,A003908,PF003908
C0003908,5,naive_abuse,,NA_RING0015,D003909,A006015,PF006015
C0003909,27,naive_abuse,,NA_RING0030,D006030,A003910,PF003910
C0003910,93,normal,,,D003911,A003911,PF003911
C0003911,88,naive_abuse,,NA_RING0051,D003912,A006051,PF006051
C0003912,57,normal,,,D003913,A003913,PF003913
C0003913,3,normal,,,D003914,A003914,PF003914
C0003914,5,normal,,,D003915,A003915,PF003915
C0003915,42,normal,,,D003916,A003916,PF003916
C0003916,89,normal,,,D003917,A003917,PF003917
C0003917,37,normal,,,D003918,A003918,PF003918
C0003918,88,normal,,,D003919,A003919,PF003919
C0003919,53,normal,,,D003920,A003920,PF003920
C0003920,13,normal,,,D003921,A003921,PF003921
C0003921,56,normal,,,D003922,A003922,PF003922
C0003922,36,normal,,,D003923,A003923,PF003923
C0003923,22,adaptive_abuse,,AA_RING0019,D006125,A003924,PF006125
C0003924,67,adaptive_abuse,,AA_RING0100,D006206,A003925,PF006206
C0003925,20,normal,,,D003926,A003926,PF003926
C0003926,90,normal,,,D003927,A003927,PF003927
C0003927,80,normal,,,D003928,A003928,PF003928
C0003928,78,hard_negative,high_return_fashion,,D003929,A003929,PF003929
C0003929,7,normal,,,D003930,A003930,PF003930
C0003930,96,hard_negative,shared_household,HH0040,D003931,A006250,PF003931
C0003931,49,normal,,,D003932,A003932,PF003932
C0003932,73,normal,,,D003933,A003933,PF003933
C0003933,19,hard_negative,shared_household,HH0023,D003934,A006233,PF003934
C0003934,76,normal,,,D003935,A003935,PF003935
C0003935,31,naive_abuse,,NA_RING0047,D006047,A006047,PF003936
C0003936,70,normal,,,D003937,A003937,PF003937
C0003937,27,normal,,,D003938,A003938,PF003938
C0003938,93,normal,,,D003939,A003939,PF003939
C0003939,70,normal,,,D003940,A003940,PF003940
C0003940,45,normal,,,D003941,A003941,PF003941
C0003941,45,normal,,,D003942,A003942,PF003942
C0003942,0,normal,,,D003943,A003943,PF003943
C0003943,29,normal,,,D003944,A003944,PF003944
C0003944,78,normal,,,D003945,A003945,PF003945
C0003945,83,normal,,,D003946,A003946,PF003946
C0003946,99,normal,,,D003947,A003947,PF003947
C0003947,8,normal,,,D003948,A003948,PF003948
C0003948,25,naive_abuse,,NA_RING0043,D006043,A006043,PF006043
C0003949,76,normal,,,D003950,A003950,PF003950
C0003950,36,normal,,,D003951,A003951,PF003951
C0003951,24,naive_abuse,,NA_RING0035,D003952,A003952,PF003952
C0003952,28,normal,,,D003953,A003953,PF003953
C0003953,91,normal,,,D003954,A003954,PF003954
C0003954,85,normal,,,D003955,A003955,PF003955
C0003955,0,normal,,,D003956,A003956,PF003956
C0003956,84,normal,,,D003957,A003957,PF003957
C0003957,55,naive_abuse,,NA_RING0075,D006075,A006075,PF003958
C0003958,84,adaptive_abuse,,AA_RING0039,D006145,A003959,PF003959
C0003959,62,normal,,,D003960,A003960,PF003960
C0003960,68,normal,,,D003961,A003961,PF003961
C0003961,57,hard_negative,shared_household,HH0033,D003962,A006243,PF003962
C0003962,73,normal,,,D003963,A003963,PF003963
C0003963,81,normal,,,D003964,A003964,PF003964
C0003964,50,normal,,,D003965,A003965,PF003965
C0003965,11,normal,,,D003966,A003966,PF003966
C0003966,9,normal,,,D003967,A003967,PF003967
C0003967,41,normal,,,D003968,A003968,PF003968
C0003968,47,normal,,,D003969,A003969,PF003969
C0003969,86,normal,,,D003970,A003970,PF003970
C0003970,3,adaptive_abuse,,AA_RING0003,D006109,A006109,PF006109
C0003971,88,normal,,,D003972,A003972,PF003972
C0003972,5,normal,,,D003973,A003973,PF003973
C0003973,49,normal,,,D003974,A003974,PF003974
C0003974,42,normal,,,D003975,A003975,PF003975
C0003975,55,adaptive_abuse,,AA_RING0099,D006205,A006205,PF003976
C0003976,4,adaptive_abuse,,AA_RING0010,D006116,A006116,PF006116
C0003977,76,normal,,,D003978,A003978,PF003978
C0003978,13,normal,,,D003979,A003979,PF003979
C0003979,77,normal,,,D003980,A003980,PF003980
C0003980,56,normal,,,D003981,A003981,PF003981
C0003981,88,normal,,,D003982,A003982,PF003982
C0003982,97,normal,,,D003983,A003983,PF003983
C0003983,84,normal,,,D003984,A003984,PF003984
C0003984,45,normal,,,D003985,A003985,PF003985
C0003985,41,normal,,,D003986,A003986,PF003986
C0003986,66,normal,,,D003987,A003987,PF003987
C0003987,64,normal,,,D003988,A003988,PF003988
C0003988,79,normal,,,D003989,A003989,PF003989
C0003989,48,normal,,,D003990,A003990,PF003990
C0003990,46,normal,,,D003991,A003991,PF003991
C0003991,11,normal,,,D003992,A003992,PF003992
C0003992,16,normal,,,D003993,A003993,PF003993
C0003993,82,naive_abuse,,NA_RING0002,D006002,A006002,PF003994
C0003994,98,adaptive_abuse,,AA_RING0076,D006182,A006182,PF003995
C0003995,60,normal,,,D003996,A003996,PF003996
C0003996,34,normal,,,D003997,A003997,PF003997
C0003997,5,hard_negative,high_return_fashion,,D003998,A003998,PF003998
C0003998,4,normal,,,D003999,A003999,PF003999
C0003999,67,normal,,,D004000,A004000,PF004000
C0004000,64,normal,,,D004001,A004001,PF004001
C0004001,28,normal,,,D004002,A004002,PF004002
C0004002,18,normal,,,D004003,A004003,PF004003
C0004003,6,normal,,,D004004,A004004,PF004004
C0004004,68,normal,,,D004005,A004005,PF004005
C0004005,60,normal,,,D004006,A004006,PF004006
C0004006,33,normal,,,D004007,A004007,PF004007
C0004007,73,normal,,,D004008,A004008,PF004008
C0004008,84,normal,,,D004009,A004009,PF004009
C0004009,51,normal,,,D004010,A004010,PF004010
C0004010,26,normal,,,D004011,A004011,PF004011
C0004011,0,normal,,,D004012,A004012,PF004012
C0004012,79,naive_abuse,,NA_RING0003,D006003,A006003,PF006003
C0004013,57,normal,,,D004014,A004014,PF004014
C0004014,34,normal,,,D004015,A004015,PF004015
C0004015,0,normal,,,D004016,A004016,PF004016
C0004016,81,naive_abuse,,NA_RING0102,D006102,A006102,PF006102
C0004017,92,hard_negative,promo_spike,,D004018,A004018,PF004018
C0004018,48,naive_abuse,,NA_RING0092,D006092,A004019,PF006092
C0004019,26,normal,,,D004020,A004020,PF004020
C0004020,61,normal,,,D004021,A004021,PF004021
C0004021,87,normal,,,D004022,A004022,PF004022
C0004022,58,normal,,,D004023,A004023,PF004023
C0004023,1,normal,,,D004024,A004024,PF004024
C0004024,19,normal,,,D004025,A004025,PF004025
C0004025,9,normal,,,D004026,A004026,PF004026
C0004026,41,naive_abuse,,NA_RING0089,D006089,A006089,PF006089
C0004027,45,normal,,,D004028,A004028,PF004028
C0004028,53,normal,,,D004029,A004029,PF004029
C0004029,75,normal,,,D004030,A004030,PF004030
C0004030,11,naive_abuse,,NA_RING0100,D004031,A004031,PF006100
C0004031,94,adaptive_abuse,,AA_RING0095,D006201,A006201,PF006201
C0004032,26,normal,,,D004033,A004033,PF004033
C0004033,52,adaptive_abuse,,AA_RING0047,D006153,A006153,PF006153
C0004034,21,naive_abuse,,NA_RING0013,D006013,A006013,PF006013
C0004035,35,naive_abuse,,NA_RING0033,D006033,A004036,PF004036
C0004036,83,naive_abuse,,NA_RING0089,D004037,A004037,PF004037
C0004037,4,normal,,,D004038,A004038,PF004038
C0004038,48,hard_negative,promo_spike,,D004039,A004039,PF004039
C0004039,58,normal,,,D004040,A004040,PF004040
C0004040,56,hard_negative,new_merchant_thin_history,,D004041,A004041,PF004041
C0004041,38,normal,,,D004042,A004042,PF004042
C0004042,37,hard_negative,shared_household,HH0006,D004043,A006216,PF004043
C0004043,90,adaptive_abuse,,AA_RING0090,D006196,A004044,PF004044
C0004044,24,normal,,,D004045,A004045,PF004045
C0004045,48,adaptive_abuse,,AA_RING0024,D004046,A006130,PF006130
C0004046,36,normal,,,D004047,A004047,PF004047
C0004047,76,normal,,,D004048,A004048,PF004048
C0004048,80,normal,,,D004049,A004049,PF004049
C0004049,84,hard_negative,shared_household,HH0045,D006255,A006255,PF004050
C0004050,8,normal,,,D004051,A004051,PF004051
C0004051,9,normal,,,D004052,A004052,PF004052
C0004052,37,normal,,,D004053,A004053,PF004053
C0004053,44,normal,,,D004054,A004054,PF004054
C0004054,6,normal,,,D004055,A004055,PF004055
C0004055,89,naive_abuse,,NA_RING0033,D004056,A006033,PF006033
C0004056,89,normal,,,D004057,A004057,PF004057
C0004057,42,hard_negative,promo_spike,,D004058,A004058,PF004058
